id,Hinweis zu den Daten,Name,Nummer,Beschreibung,Gemeindekennzeichen,Stadt/Gemeinde,Planart,Datum des Inkrafttretens,Rechtsstand(vorbehaltlich aktueller Änderungen),URL des Rasterbildes,URL zur Legende,URL der textlichen Festsetzung
260,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Lichtenhaag-Süd Teil I,L01,Urplan,9274135,Gerzen,qualifizierter Bebauungsplan,1973-07-18,Rechtskraft,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Lichtenhaag-Sued_Teil_I/Lichtenhaag-Sued_Teil_I/Plan.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Lichtenhaag-Sued_Teil_I/Lichtenhaag-Sued_Teil_I/Legende.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Lichtenhaag-Sued_Teil_I/Lichtenhaag-Sued_Teil_I/Text.pdf
261,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Brunnacker in Lichtenhaag,B02,Urplan,9274135,Gerzen,qualifizierter Bebauungsplan,1997-03-18,Rechtskraft,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Brunnacker_in_Lichtenhaag/Brunnacker_in_Lichtenhaag/Plan.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Brunnacker_in_Lichtenhaag/Brunnacker_in_Lichtenhaag/Legende.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Brunnacker_in_Lichtenhaag/Brunnacker_in_Lichtenhaag/Text.pdf
262,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Schloßfeld,S01,Urplan,9274135,Gerzen,qualifizierter Bebauungsplan,1997-06-12,Rechtskraft,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Schlossfeld/Schlossfeld/Plan.jpg,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Schlossfeld/Schlossfeld/Legende.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Schlossfeld/Schlossfeld/Text.pdf
263,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Kaiserwiese,K01,Urplan,9274135,Gerzen,qualifizierter Bebauungsplan,2005-03-01,Rechtskraft,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Kaiserwiese/Kaiserwiese/Plan.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Adlkofen/Fehlende_Legende/Legende.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Kaiserwiese/Kaiserwiese/Text.pdf
264,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Lichtenhaag-Schlossfeld,L03,Urplan,9274135,Gerzen,qualifizierter Bebauungsplan,2016-09-22,Rechtskraft,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Lichtenhaag-Schlossfeld/Lichtenhaag-Schlossfeld/Plan.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Lichtenhaag-Schlossfeld/Lichtenhaag-Schlossfeld/Legende.pdf,http://www.landkreis-landshut.de/Bebauungsplaene/Gerzen/Lichtenhaag-Schlossfeld/Lichtenhaag-Schlossfeld/Text.pdf
265,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",GE Stadlern Süd,09376_167_001_001,Urplan,9376167,Stadlern,qualifizierter Bebauungsplan,2011-11-18,Rechtskraft,https://geodaten.landkreis-schwandorf.de/portal/apps/dashboards/1f7936924fcc4a75999bd097c816ddfa#pnr=167_001,https://geodaten.landkreis-schwandorf.de/portal/apps/dashboards/1f7936924fcc4a75999bd097c816ddfa#pnr=167_001,https://geodaten.landkreis-schwandorf.de/portal/apps/dashboards/1f7936924fcc4a75999bd097c816ddfa#pnr=167_001
266,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I,09276138-078-000,Urplan,9276138,Regen,qualifizierter Bebauungsplan,1970-01-26,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-000-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-000-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-000-002.pdf
267,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II,09276138-080-000,Urplan,9276138,Regen,qualifizierter Bebauungsplan,1970-05-16,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-000-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-000-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-000-002.pdf
268,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 3),09276138-078-000_3,"3. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1970-05-26,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-003-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-003-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-003-002.pdf
269,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 1),09276138-078-000_1,"1. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1970-05-26,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-001-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-001-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-001-002.pdf
270,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 2),09276138-078-000_2,"2. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1970-05-26,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-002-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-002-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-002-002.pdf
271,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 1),09276138-080-000_1,"1. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1970-10-26,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-001-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-001-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-001-002.pdf
272,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 4),09276138-078-000_4,"4. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1970-10-26,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-004-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-004-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-004-002.pdf
273,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 2),09276138-080-000_2,"2. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1970-10-28,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-002-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-002-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-002-002.pdf
274,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 3),09276138-080-000_3,"3. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1971-05-06,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-003-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-003-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-003-002.pdf
275,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann I Erweiterung,09276138-079-000,Urplan,9276138,Regen,qualifizierter Bebauungsplan,1971-05-08,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/79_St_Johann_1_Erweiterung/BPlan-St-Johann-1-Erweiterung-079-000-000.pdf,http://service.landkreis-regen.de/bau/Regen/79_St_Johann_1_Erweiterung/BPlan-St-Johann-1-Erweiterung-079-000-001.pdf,http://service.landkreis-regen.de/bau/Regen/79_St_Johann_1_Erweiterung/BPlan-St-Johann-1-Erweiterung-079-000-002.pdf
276,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 4),09276138-080-000_4,"4. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1971-09-03,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-004-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-004-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-004-002.pdf
277,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 6),09276138-078-000_6,"6. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1971-11-27,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-006-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-006-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-006-002.pdf
278,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 5),09276138-078-000_5,"5. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1971-11-27,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-005-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-005-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-005-002.pdf
279,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann I Erweiterung (Änderung 3),09276138-079-000_3,"3. Änderung zu Urplan ""St. Johann I Erweiterung""",9276138,Regen,qualifizierter Bebauungsplan,1972-08-03,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/79_St_Johann_1_Erweiterung/BPlan-St-Johann-1-Erweiterung-079-003-000.pdf,http://service.landkreis-regen.de/bau/Regen/79_St_Johann_1_Erweiterung/BPlan-St-Johann-1-Erweiterung-079-003-001.pdf,http://service.landkreis-regen.de/bau/Regen/79_St_Johann_1_Erweiterung/BPlan-St-Johann-1-Erweiterung-079-003-002.pdf
280,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 5),09276138-080-000_5,"5. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1972-08-03,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-005-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-005-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-005-002.pdf
281,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 6),09276138-080-000_6,"6. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1972-11-14,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-006-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-006-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-006-002.pdf
282,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St. Johann II (Änderung 7),09276138-080-000_7,"7. Änderung zu Urplan ""St. Johann II""",9276138,Regen,qualifizierter Bebauungsplan,1973-05-12,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-007-000.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-007-001.pdf,http://service.landkreis-regen.de/bau/Regen/80_St_Johann_2/BPlan-St-Johann-2-080-007-002.pdf
283,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 10),09276138-078-000_10,"10. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1973-06-12,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-010-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-010-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-010-002.pdf
284,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",St.Johann I (Änderung 8),09276138-078-000_8,"8. Änderung zu Urplan ""St.Johann I""",9276138,Regen,qualifizierter Bebauungsplan,1973-07-19,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-008-000.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-008-001.pdf,http://service.landkreis-regen.de/bau/Regen/78_St_Johann_1/BPlan-St-Johann-1-078-008-002.pdf
285,"Für die Richtigkeit, Aktualität und Vollständigkeit der Daten wird keine Gewähr übernommen. Dieser Dienst ersetzt nicht die Rechtsverbindlichkeit der Originalpläne. Nur der Originalplan gibt im Sinne des BauGB die gültige Rechtslage wieder. Für rechtsverbindliche Auskünfte wenden Sie sich bitte an die zuständige Kommune.",Obere Bachgasse,09276138-053-000,Urplan,9276138,Regen,qualifizierter Bebauungsplan,1973-08-03,Rechtskraft,http://service.landkreis-regen.de/bau/Regen/53_Obere_Bachgasse/BPlan-Obere-Bachgasse-053-000-000.pdf,http://service.landkreis-regen.de/bau/Regen/53_Obere_Bachgasse/BPlan-Obere-Bachgasse-053-000-001.pdf,http://service.landkreis-regen.de/bau/Regen/53_Obere_Bachgasse/BPlan-Obere-Bachgasse-053-000-002.pdf
